Raman Shift,sample_1.txt,sample_10.txt,sample_11.txt,sample_12.txt,sample_13.txt,sample_14.txt,sample_15.txt,sample_16.txt,sample_17.txt,sample_18.txt,sample_19.txt,sample_2.txt,sample_20.txt,sample_21.txt,sample_22.txt,sample_23.txt,sample_24.txt,sample_25.txt,sample_26.txt,sample_27.txt,sample_28.txt,sample_29.txt,sample_3.txt,sample_30.txt,sample_31.txt,sample_32.txt,sample_33.txt,sample_34.txt,sample_35.txt,sample_36.txt,sample_37.txt,sample_38.txt,sample_4.txt,sample_5.txt,sample_6.txt,sample_7.txt,sample_8.txt,sample_9.txt
2215.31,178.3334,811,1695.6666,809.6666,1021.3333,975.3333,989.6666,1138.3334,1160,1084,678,468,643.3334,1013,767.6667,917.3334,1222.3333,1232,1172.3333,1430.6667,1239.3333,1562,620.6666,1075.3333,1002.3333,1315.6667,1033.3333,1182,1340.3333,1855,2491.6667,684.3333,143,43.3333,797.6666,815.3333,1462.6666,1156.6666
2216.84,171,807,1728.3334,838.3334,1058.6667,991.3334,1005,1137.6666,1174,1066.6666,665.6666,400,681.6666,978,721,890,1182.6667,1207.6667,1201.3333,1419,1206.6667,1469.3333,630.6667,1052.3333,964,1303.6667,973.6667,1091.3333,1291,1844.6667,2492.3333,671,150,69.3334,862.3334,823.3334,1483.6667,1212.3334
2218.38,153.3333,775.6666,1642,810,1000,949,953,1135,1209.6666,1133.6666,682.3333,402.3334,723.3333,1001.3333,771.6666,934,1210.6667,1211.6667,1191,1467.3333,1257,1489.3333,658.3334,1060.3333,992.6667,1339.3333,999.6667,1157.6667,1341.6667,1867.6667,2478,682.3333,149.6667,115.6667,763,807.6666,1400.3333,1114.6666
2219.91,122,808.6667,1715.6667,800.6667,1026.6667,952.6667,1016,1099.3334,1113,1084,665,458.3334,616.6667,972.6667,725.3334,835.6667,1196,1191.3333,1212.6666,1402.3333,1204.6666,1514.6666,577,1060.3333,973,1278,986.6666,1147.6666,1332.6666,1908.3333,2471,682,93.3334,40.3333,788,838.6667,1475,1161.3333
2221.44,153,832.3334,1726,808.3334,1057,988,1004.6667,1103.3334,1170.3334,1051,666.6667,432.3333,631.6667,957,748,881.6667,1206.3334,1227,1164.3334,1379,1218,1464.3334,652.6667,1052,949.3334,1283.6667,1000.3334,1129.6667,1292.3334,1819.6667,2462.3334,710.3334,126,54,809.3334,817.6667,1440.6667,1136
2222.97,171,824.3333,1745.6667,800.3333,1094.6667,1000.6667,970.6667,1130.6667,1138.3333,1090,611,425,680.6667,933.3333,762.3333,875.3333,1178.6667,1185,1187.3334,1426,1242,1477,639,991.6667,932.3334,1290.6667,1006.3334,1106,1288,1833,2458.3334,631.3334,120.3333,112.6667,819,818,1471.6667,1160
2224.5,195.6666,808.6666,1671.3333,791,1038.3333,967.3333,985.3333,1095.3333,1126,1055.3333,614.3333,390,634.3333,921.3333,736.6666,878.6666,1199.3333,1203.3333,1162.3333,1409.3333,1258,1502.3333,574.3333,1069,960,1306,961.6667,1166.3333,1358,1830.6667,2453.3333,663,118,43.3333,798.6666,811,1437,1157.3333
2226.03,159.6667,844,1735.6667,868.3333,1060.3333,1019.3333,1041.3333,1118.6667,1189.3333,1104.3333,700.6667,447.6667,662.3333,985,777,888.3333,1175.3333,1218.6667,1206,1374,1200.6667,1451.6667,637,1040,971,1272,935.6667,1103.6667,1302.6667,1822,2433,658.6667,123.6667,61.6666,852.3333,874.3333,1459,1191.3333
2227.56,150.6667,766,1652.6666,767.6666,1037,988,957,1109.3333,1151.3333,1058.3333,643.3333,406.6666,624.3333,934.3333,676,826,1150,1152.6667,1166.3333,1380,1170.3333,1467,594.6667,1007.6667,961.6667,1258,1010.3333,1125.3333,1327.6667,1815.6667,2419,641.3333,133.3334,83,743.6666,811.3333,1414.6666,1118.3333
2229.08,147.6667,823.3333,1721.6666,804.6666,1092,997,1013,1077.3333,1102.3333,1053.6667,630,400.3333,608,939.6667,708,826.3333,1200,1197.6667,1184.3333,1403.6667,1232.6667,1492,668.6666,1048.3333,964.3333,1257.3333,959.3333,1099.3333,1304.6667,1880.6667,2453.6667,693.3333,126,74.3333,800.6666,803,1449.3333,1143.6666
2230.61,203.3333,764.3333,1668.6666,814.3333,1038,948.6666,1016,1131.6667,1145,1047.6667,647.6667,417.3333,625.6667,932.6667,745.3333,864.6667,1152,1154.6666,1140.6666,1373.6666,1214.3333,1442,613,1028,900,1248.3333,929,1057.6666,1242,1784,2375,612.3333,99.6667,43.3333,787.6666,809,1480.3333,1107.3333
2232.14,153.3334,810,1696.3333,849.3333,1084.3333,1022,1045.6666,1116.6666,1173,1096.3333,619.6666,403,664,932.6666,687.6666,882,1164.3334,1174.3334,1148.3334,1382,1194,1471,584.3334,1004,969,1288.6667,1015.3334,1102,1315.3334,1811.3334,2435.3334,658,127.6666,50,840.6666,839,1416.6666,1156.3333
2233.66,160,776.3333,1662.6666,799.6666,1019.3333,959.6666,923.6666,1097.3333,1120.3333,1064.6667,638.3333,384.3334,621,980.6667,703.3333,878.3333,1137,1148.3334,1110.6667,1352.3334,1177,1445.6667,580.3334,999.6667,903,1217.6667,934.6667,1093.3334,1233.6667,1805,2411,617,157,67.3333,814.6666,811.3333,1378,1119.3333
2235.19,211,819.3333,1725.6666,820,1035,991,1017,1094.3334,1124.3334,1057.6667,635,410.3333,609.6667,947.6667,704,859.6667,1173.3334,1174.6667,1185.3334,1388,1202.6667,1459.3334,623.6667,1007.3334,921.3334,1254.3334,961,1091.6667,1279.3334,1816.3334,2379.3334,632.6667,107.6667,68.3333,833.6666,824,1461.3333,1165
2236.71,175.6667,761.3333,1632,793,1016.3333,935.6667,987.6667,1135.3334,1163.3334,1041,644.6667,397.3333,627,937,697.6667,882.6667,1151,1129.6667,1157,1404.3333,1196,1453.6667,638,1016.6667,929.6667,1253,984.6667,1096.6667,1315.6667,1800.3333,2409.6667,631.6667,83,22.3333,766.3333,770.6667,1382.6667,1126
2238.24,147.3334,783,1694.6667,793.6667,1045.3333,984.3333,959.6667,1124,1129.6667,1068.3333,620.6667,416.6666,653,936,698.6667,852,1188.3333,1225.6667,1196.3333,1413.3333,1249.6667,1479.3333,612.3333,1051,980.6667,1321,1024,1136.6667,1288,1834.3333,2479.3333,696.3333,123.3334,98.6666,802.6667,780.3333,1430.6667,1109.6667
2239.76,194.6667,778,1639.3333,767.3333,1000.3333,925,954.3333,1104.3334,1155,1074.3334,673.6667,442.3334,643.6667,969.3334,716,873,1160,1181,1143,1376.3334,1207.6667,1480.3334,637.6666,1031.3334,950.6667,1289.3334,991.6667,1137,1309.6667,1819.3334,2382.6667,622.3334,166,57,759.6666,757,1411,1132
2241.28,165.6666,826.6667,1660,816.6667,1049.3333,1005.6667,995.3333,1097.3334,1138,1018.3334,620.3334,376.3333,618,942.3334,678.3334,857.3334,1161.6667,1158.6667,1156,1363.3333,1180.3333,1448.3333,589.6667,991.6667,949,1262.3333,967.3333,1134.3333,1278.6667,1797.3333,2407.3333,639,99.6667,24.3333,797,802.6667,1463.6667,1139.3333
2242.81,158.3334,800.6666,1654.6666,751.3333,985,945.6666,965,1108,1110.3333,1076.6667,634.6667,418.3333,634.6667,928.6667,705.6667,867,1136,1147.3334,1139,1405.3334,1178.3334,1443,581.3333,1014.3334,953,1230.6667,979,1063.3334,1234.6667,1796,2374.6667,626.3334,106,38.6667,787.3333,811,1381.6666,1119.6666
2244.33,161.3333,753.3333,1646.6667,760.6667,992.6667,942.3333,971.3333,1125,1135,1068.3333,603.6666,429.6667,666.6666,949,738.6666,823.3333,1160.3333,1194.6666,1161,1351.3333,1160.3333,1445.3333,597.6667,991.3333,951,1282.6666,965,1083.3333,1305.3333,1807,2381.3333,632.3333,157.6667,55,749.3333,775.6667,1388,1104.3333
2245.85,140.3334,783.3333,1646.6667,788.3333,1025.6667,948.3333,960.6667,1108.3333,1152.3333,1054.6667,660.3333,367.6667,695,967.3333,723,884.3333,1154.6667,1181.6667,1160.3334,1349,1144,1451.6667,592,1001.6667,969.6667,1227.6667,961,1088,1246.6667,1798,2423.3334,671.6667,106,61.3333,780.3333,793,1424.3333,1145.3333
2247.37,179,755,1624,767.6667,999,937,927.3334,1072,1105,1047.3333,597,396.6666,584.3333,917,724.3333,863.3333,1196.3334,1202.6667,1167.3334,1379.3334,1212.3334,1439.6667,568.3334,1044.3334,977,1276.3334,995.6667,1105.6667,1326.6667,1805.3334,2419,664.3334,118.3334,69,763.6667,790.3334,1369,1113.3334
2248.89,146.3334,770,1666.6667,773,1033,924.3333,930,1057,1050.6666,986.6666,642,402.3333,601.6666,930,683,824.3333,1153.3333,1173.3333,1112.3333,1349.3333,1190,1425,598.6667,1010,934.6667,1282,961.6667,1068.6667,1275.3333,1819.6667,2420.6667,630,120,20,758.3333,763,1368.6667,1085.6667
2250.41,132,747,1628.3333,760,1018.3333,921,973,1084,1140,1032.3334,624.6667,420.3333,648,952,696.6667,842.6667,1114.6666,1136.6666,1121,1335.6666,1108.3333,1444.3333,613.6666,974.6666,905,1189.3333,937.3333,1024,1221,1745,2307.6666,622,138.6666,87.6667,764,804.3333,1385.6667,1111.3333
2251.93,188.3333,723.6667,1611.3334,774,987,931.3334,903.3334,1012,1041.6667,1045.6667,588.3333,408.6666,597,862.6667,686.3333,810.3333,1111.3333,1135,1092.3333,1281,1116,1376.6667,604,953.3333,892.3333,1218.6667,908.3333,1047.6667,1231.6667,1698.6667,2311,576,95,120.3333,713.6667,726,1341.3334,1088.3334
2253.45,178,753.6667,1659.3333,781.6667,1016,922.3333,953,1051.3333,1067.6666,1022.3333,606.3333,406.6667,575.3333,907,696,819.6666,1123.6666,1142.6666,1097.6666,1329,1144,1378.3333,560,964,951.6666,1213,975.6666,1018.6666,1229.6666,1741.3333,2352.6666,618,89,36,768.3333,754.6667,1369.3333,1087
2254.97,124.3333,786.6666,1669,808,1007.3333,949,978,1047,1128,1053.6667,610,396.3333,614.3334,922,697,832,1112.6666,1138.3333,1139,1336,1160.3333,1401.6666,604.6666,1030.3333,897.3333,1225,934.3333,1054,1267.3333,1776.3333,2352.6666,639.3333,181.6666,74,843.6666,800.3333,1426,1139
2256.48,125.6666,784.3333,1603,791.6667,1037.3333,909,945.3333,1070.6667,1111.3334,1035,630.6667,370.6667,643,953.3334,739,829.6667,1088,1084,1077.6667,1273.3334,1091.3334,1349.6667,579,939,880.3334,1183.6667,897.3334,1017.6667,1210.6667,1708.3334,2270,554.3334,117.6667,107.6667,754,806.3333,1366,1093.3333
2258,218.3333,739,1597.3333,761.3333,1010,940,912.6667,1039.6667,1059,1011,574.3334,389,574.3334,885.3334,676.6667,785.3334,1118.3333,1111.3333,1104.3333,1280.6666,1116,1386.6666,604.6666,975.3333,901,1180,925.3333,1060,1207.3333,1757,2279,607.3333,84,72.3334,792,788.3333,1363.6667,1065.3333
2259.51,152.3333,750.3333,1623.3333,796.6666,994.6666,958,922,993.6667,1048.3333,969.3333,584,441,543.3333,856.6667,625.3333,766,1088,1066,1068.3334,1293.6667,1112,1359.3334,614,952.6667,845.3334,1146.6667,900.3334,1011.6667,1181,1690.3334,2299,555,92,36.3333,752.6666,777.6666,1335.6666,1058
2261.03,100,739.3334,1575,783.6667,1000.6667,935.6667,927,1075,1068,1056.3333,611.3333,391,610.3333,915,668.6667,825.3333,1075,1157.3334,1066,1326,1100.6667,1390.3334,517.6666,914.6667,917,1204.3334,930.3334,1023,1162.6667,1682.6667,2244.3334,582.6667,204.3333,62.6667,739.6667,775.3334,1356,1101
2262.54,179.6667,735.3333,1572,756.3333,966,911,918.3333,1081.6667,1090.3333,1048.6667,622.6667,356.3333,652.3333,948.3333,710.6667,825,1129,1133,1119.6667,1257,1167,1369,625.3333,1014.3334,958.6667,1193.6667,933.3334,1112,1213.6667,1762.6667,2320.3334,667,118.6667,69.3334,732.6666,789.6666,1344,1045.6666
2264.06,149.6666,775.6667,1584.3333,772.3333,1011.6667,910.6667,967.6667,1005.3334,1115,995.6667,604.3334,401.3334,601.6667,877.6667,677.6667,773.6667,1133,1136.6667,1114,1317.3333,1136.3333,1392.6667,606.3333,958.3333,882.3333,1224.6667,915.6667,1034.3333,1270,1756.3333,2311.3333,593,52.6666,44,774.3333,753.6667,1397.3333,1130.3333
2265.57,153.3334,731.6666,1557.6666,762.6666,950.3333,850,879.6666,980.6667,1029,977.6667,585.3334,376,580.3334,898.3334,703.3334,813.3334,1101,1098.6667,1067.3334,1338,1088,1382,557.3333,965.3334,907,1191,929,996.3334,1195,1697,2274.6667,583.6667,150.3333,80,735.3333,756,1298,1036
2267.09,134.3334,744,1543.3333,751.3333,972.6666,916.6666,922.6666,1097,1079.6666,1008.3333,624.6666,406,601,929,704,825.3333,1107.6666,1160,1107.6666,1319.3333,1140.6666,1410,572.3333,980.3333,890.6666,1192,960.6666,1059.6666,1238.6666,1717,2287,656,156.6666,50,672.3333,757,1335.3333,1035.3333
2268.6,188.3334,741.3333,1561,757.6667,972.6667,891.6667,928.3333,1034,1048.3334,982,620.3334,374.6667,578.3334,876.6667,691,762.6667,1104.6666,1150.6666,1101.3333,1288,1091.3333,1352,559.3333,965.6666,899.3333,1194.3333,883.6666,1042.6666,1210,1708.6666,2269,593,71.6666,31.6666,749.3333,754,1346.3333,1082.6667
2270.11,187,752.6667,1610.3334,768.3334,1023.3334,920.6667,943.3334,1018.3333,1038.6666,998.3333,585.6666,400.3334,630,889.6666,665,788.6666,1083,1087,1062,1275.3334,1117.3334,1382.6667,573.6666,926.6667,918,1178.3334,916,1042,1200.6667,1688,2297.6667,603.6667,100.6667,53,753.3334,733.6667,1345.3334,1080
2271.62,150.3334,738.3333,1575,734,972.6667,945.3333,914,1062.6666,1015,1041.3333,565,368.6667,599,912.6666,678.3333,806,1114,1104.6667,1067.6667,1285.3334,1098,1390.6667,541.3333,943.3334,888.3334,1183.6667,954,1021,1238.6667,1703.6667,2252.6667,616,155.6667,75,708.6667,746.6667,1317.6667,1037
2273.13,122.6667,757.3334,1555,736.3334,961,938.3334,900,1008,1047,967.6667,604.3334,386,556.3334,868,688.3334,787,1052.6666,1102.3333,1071.3333,1233.6666,1085.3333,1330,608,961,844,1189.6666,880.6666,994,1172,1691.6666,2238.3333,565.6666,113.6667,87.3334,720.6667,724.6667,1302.3334,1062
2274.64,187,762.3334,1588,745,996,932,965.3334,975,1041.6667,962.3333,555.6667,353,585.6667,851.6667,636,759,1094.3334,1095.6667,1064,1264,1113.3334,1358.6667,529.3333,911.6667,890,1170,887.6667,1022.3334,1193.3334,1665.6667,2221,603.3334,107.3334,47,746.6667,743.3334,1364,1059.3334
2276.15,136.3334,734.3333,1537.6667,716.3333,926.6667,872.3333,878.6667,978.3334,1032.6667,980.6667,594.3334,378.3333,583,880.3334,644,802.3334,1130.3333,1088,1036,1294,1083,1381,555.6667,946.3333,908.3333,1178.3333,950,1007.3333,1176,1705.6666,2240.3333,610.6666,151.6667,23,755.6667,735.3333,1292.6667,1009.3333
2277.66,121.3333,671.3334,1508,735,935.3334,907.6667,862.3334,1011,1042,974,577.3333,402.6666,596.6666,845,649.6666,772.6666,1080.6666,1101.3333,1094.6666,1254,1095.3333,1330,579.6666,933,850.3333,1185.6666,941,1039.3333,1196.6666,1707,2262.6666,596.3333,137,85.3333,711.3334,699.6667,1321,1029.6667
2279.17,128,766.6667,1602.3333,762,996.6667,918.6667,908.3333,1004,1077.6666,999.6666,606,382.3334,600,905,732.6666,799.6666,1071,1119.6666,1065.6666,1233.3333,1084.3333,1330,575.6667,947.6666,904.3333,1187.6666,909.3333,1025.6666,1188.3333,1685,2241.3333,612.3333,109.3333,65.3333,765,732.3333,1277.6667,1086.3333
2280.67,146,676,1507.3334,686.3334,910.6667,863,867.3334,976.6666,1034,950.6666,574,376.3334,581.6666,870.3333,628,758,1067.6667,1043.6667,1009.3334,1229.3334,1073.6667,1307.6667,541.3333,892,828,1135,876.6667,987.3334,1127.3334,1656.6667,2162.6667,550.6667,103.3333,45.3334,688.3334,698.3334,1313.6667,1005.3334
2282.18,142,710.6667,1552.3333,714.3333,925.6667,900,857.3333,997.3334,1032,925.3334,600.3334,327.6667,564,855.6667,624.3334,764,1055.6667,978.3334,944,1140.6667,969.3334,1241.3334,587.6666,812,772.6667,1073.6667,769.6667,913.6667,1109.3334,1595,2126.6667,513,133.6666,95.6667,735,743.3333,1293.3333,1037
2283.69,142,755.3334,1547,767.3334,985.6667,875.3334,893,1041,1070,1030.3334,601.6667,397,616.6667,900.6667,719.6667,828,1017.3333,1089.3333,1036,1237,1090.6667,1335,564.3333,927.6667,845.6667,1116.3333,924,1054.3333,1185.3333,1643.6667,2204.3333,590,99.3333,49.3334,783.6667,767.3334,1360,1071
2285.19,165.3334,721.3334,1514.3334,708,937,861,884.3334,1066.3333,1048,1036.6666,633,385.3334,612,923.3333,703.3333,862,1099.6666,1123,1060.6666,1256,1066.3333,1346.3333,557.6667,938.3333,892.3333,1139.6666,911,999.6666,1179.6666,1665,2185.6666,587,146.3333,52.6667,687.6667,716.3334,1301.3334,1051.6667
2286.7,162.3333,704.6667,1500,744,948.3334,869.6667,883.6667,981.3333,1004,917.3333,576,345,584.3333,871.6666,618,765,1057.3334,1098.3334,1038.3334,1255.6667,1070.6667,1325,553.6667,909.6667,897.6667,1183,878.6667,1017.6667,1183.3334,1679,2195.6667,601.3334,110.3333,79.3333,737.6667,748.3334,1307.6667,1021.3334
2288.2,176.3333,725.3333,1498,728.6666,923.6666,866.6666,922.3333,942.3334,1007,910,594.3334,415.3333,570,905.3334,682,783.6667,1063.6666,1102,1061.6666,1259.6666,1110.3333,1338.3333,579.6667,900.6666,842.3333,1143.3333,898.6666,987,1183.3333,1645,2191,628,128.3334,37.6667,696.3333,701.6666,1272.6666,1003.3333
2289.71,187.3333,718.3333,1474.3333,701.6666,950.6666,857.6666,884,1024.3334,1049,979,613,355.6667,606,830.3334,696.3334,801,1097.3333,1106.3333,1069.6666,1262.3333,1085.3333,1299.6666,565.6666,971,835.6666,1179.3333,911.6666,1028,1195.3333,1657.6666,2209.6666,605.3333,115,97.3334,736.6666,728.3333,1268.6666,1025.3333
2291.21,192.3333,689.3333,1453.6667,667,893.3333,849,838.6667,998.3333,995.3333,907.3333,567,338.3333,536.3333,858,623,774.3333,1030.6666,1034.6666,982.6666,1251,1065.6666,1290.6666,569.6667,919.6666,821,1085.6666,880.6666,951.6666,1118.3333,1578.3333,2145,572,107.3334,59.3333,658,658,1249,956.3333
2292.71,124.3334,714,1494.3333,705.6667,946.6667,876.6667,904.6667,1003.6667,972.3333,976.3333,557,377,571.6667,929.6667,648.6667,764.3333,1039.3333,991,953.6666,1181.6666,1036.6666,1261.6666,583.3333,845,798,1082.6666,844.6666,959,1131.6666,1595.6666,2113.6666,553.6666,116.3333,45.6667,718.6667,722.3333,1317,1033.3333
2294.22,92.6667,695.6667,1461.6667,691.3333,914.6667,862.6667,890.6667,931.6667,972,956.3334,581.6667,376,568.6667,842.6667,645.6667,739.6667,1076.3334,1084.6667,1061.6667,1247.6667,1061,1331,552,918,875.6667,1149,881.3334,1001.6667,1160,1607.3334,2156.6667,597.6667,103.6667,83.3333,716.3333,717.6667,1278,998.6667
2295.72,162,692,1441,685.3333,864.3333,822.3333,807.3333,973,1001,893.6667,583.6667,386,569.3333,834,644,768,1025.3334,1041.3334,985.6667,1166,1018,1265,477.3333,893,792,1088.6667,850.6667,977.3334,1104,1600.3334,2097.6667,571.6667,138.3333,50,707.6667,686,1226.3333,978.3333
2297.22,186,670.3333,1438.6667,686.3333,910.3333,843.3333,835.6667,948.6666,964,886,539,354.3333,552.3333,813.3333,592,736.3333,1041,1020,1023.6667,1239.6667,1044,1328.6667,545.3334,851,833,1150.3334,876.6667,986.3334,1144.6667,1660,2119.3334,557.6667,86,34.3334,723.6667,691.6667,1227.3333,984.3333
2298.72,121.3333,746.6666,1512.3333,700,932.3333,857.6666,910,953.6667,945.6667,943.6667,557.3333,325,540.6667,807,616.3333,739.3333,1016.6667,1016,1010,1193,1074.6667,1258,534.3333,892.6667,810.6667,1057,838.3333,970.6667,1119.6667,1589,2095,596.6667,146,92.3333,686.3333,726,1234.6666,1018.6666
2300.22,128,669,1429,668.3334,883.6667,837.6667,832,975.6667,1044.6667,943,607.6667,345,592,846.6667,661.3333,769.3333,1069.3334,1001.6667,983,1169.3334,1019.6667,1249.3334,497.6666,902,793.3334,1082.6667,839.6667,940.3334,1125.6667,1597.3334,2112.3334,555.6667,75.6667,72,708,673.3334,1265.6667,960
2301.72,149.6667,650,1398,636,890.3334,801.3334,807,967.3334,989.3334,877.3334,567.3334,403,527,814.6667,590.6667,742.6667,979,1030.3333,966.3333,1164.6666,994.3333,1248.3333,532.6667,859,792.3333,1096,821.6666,934.3333,1080.6666,1572,2056,501.3333,116.6666,81.6667,648,653.3334,1203.3334,979.6667
2303.22,143.6667,680.6667,1451,653,912.6667,829,849.3333,976.6666,1000.6666,949.6666,574.6666,377.6666,588.3333,848.3333,642.3333,767,1004.6666,1020.3333,1002,1201.6666,1019,1259.6666,542.3334,839.6666,809,1067,864,943,1129,1571,2099.3333,574.6666,132.3333,48.6667,628.3333,726.6667,1223,942
2304.72,141,697,1438,675,852,816.6667,836.3333,883.6667,939.3334,846.6667,530.3334,343,559.6667,848.3334,638,733.3334,1041,1018.3334,1009.3334,1193.6667,1024.3334,1264.3334,510,876.6667,812.3334,1057,860.3334,912.6667,1137,1581.3334,2071.3334,536,70.6667,60.6667,663.3333,697.3333,1209,1003.6667
2306.21,148.6667,646.3333,1406.6667,645,875.6667,798.3333,843.3333,914.6667,943,876,510,325.3333,549,824,622.6667,758.3333,998,1025.3333,942.6667,1108,1017.3333,1234,471.3334,835,792,1084.3333,799.6667,947.3333,1076.6667,1539.3333,2047,526,107.3333,75,730,679.6667,1182.3333,969.6667
2307.71,138,652,1387,685.6666,899,835.3333,831,918.6667,941,862.3334,515.3334,365.6667,479,765,574,678,983.6667,989,959.6667,1198,1013.6667,1249.6667,516.6667,827,796,1066.3334,775,930.6667,1093.3334,1576.6667,2068,555,125.6667,59.6667,629.3333,687,1184.6666,909.6666
2309.21,103.6666,734.6666,1441,734.3333,931,866.3333,860.6666,957.6667,991.6667,901,552.3333,371.3333,577,853.6667,615.3333,754,1034,1015,1004,1188.3333,976,1257.6666,552.3334,897.6666,852.3333,1060.6666,823,940.3333,1128.3333,1568.3333,2052.3333,531,139.3334,24,693.6666,748.6666,1223.6666,981
2310.7,173,651.6667,1348.3333,609,861.6667,759.6667,789.6667,906,940.6667,874,517.3334,382,546,823.3334,595.3334,729,962.6667,961.6667,959.3334,1123.6667,989,1191,487.6667,821,780,1072.3334,801.6667,933,1071.3334,1553,2033.3334,546.6667,90.3334,26.6667,674.6667,646.3333,1195.6667,960.6667
2312.2,204,647.6667,1425.6667,676,915,813,848.6667,863.3334,867.6667,880,480,311,507,752.3334,562.3334,642,971.6666,994.6666,947.3333,1137,991,1223.6666,477.3334,868,795.3333,1047.6666,812.6666,912,1054.6666,1494,2041,526.3333,100.3333,52,672,672.6667,1217,954
2313.69,135,644,1399,646,861,801.6667,843.3334,937,968.6667,897.3333,567.6667,347,566,829.6667,624.3333,707.6667,1035.3333,1012.6667,1010.3333,1166.3333,1001.6667,1234,543,882,816.3333,1062.3333,839,952.6667,1105.6667,1543.3333,1981,547,109.6666,67,628,679.6667,1160.6667,924.3334
2315.19,144,653,1377.3333,641,843.3333,799,797.6667,895.6667,873.3334,859,479.6667,337,477.3334,751.3334,576,698,962.6666,1005,987.6666,1147.3333,964.3333,1221.3333,524.6666,823,775.3333,1067.6666,845.3333,928,1053.6666,1548,1996.3333,552.3333,129,40,635.3333,640.6667,1182.6667,941.3333
2316.68,115.6667,691,1371.3334,662.6667,903,848.3334,852,943.6666,963.3333,907.6666,536.3333,338.3333,543,821.6666,608.3333,736,948.3333,947,895.3333,1085.3333,988,1180.3333,496.3333,830,771,1027,802,905.6666,1037.3333,1454.6666,1978.3333,522.6666,127.6667,44.3334,704.6667,675.3334,1222.3334,963.3334
2318.17,125.3333,635,1351.3334,602.6667,844,766.6667,766.6667,892.3333,924,845.6666,474.6666,390.3334,509,769.3333,592.6666,701.6666,993.6666,1024.3333,920.3333,1142.6666,1009.3333,1240.6666,519.3333,820,787.6666,1060.3333,815,931,1092.6666,1556,1981,539,114.3333,50.3333,638.6667,631,1141.3334,950
2319.66,132,631.6667,1383,663.6667,873.3334,776.6667,830.6667,889,909.6667,881.6667,542.6667,317.6667,520.6667,814,585.6667,714.3333,909.3333,947.6667,940.3333,1124.6667,964,1176.3333,504,791,759.3333,1004.3333,739.3333,902.3333,1041.3333,1442.6667,1924.6667,501.6667,132.6666,98.3333,625.3334,679.6667,1181.6667,971
2321.16,147.6667,618,1333.6667,628.6667,820.3333,785.6667,740.3333,871.3334,924.6667,899.6667,522,316.3334,485.3334,758,573.3334,745.6667,961.3333,972,954,1119.6667,953.3333,1217.6667,407.3334,831.3333,781,997,802.6667,892.6667,1059,1495.3333,1967,555,92.6666,69,651.6667,622.6667,1153.3333,899.3333
2322.65,136,624,1326.6667,641,844.3334,771,775.3334,908,884.3333,832.3333,500.3333,303.3333,529,770,604,683.6667,978.3333,1002.6667,924.6667,1106.6667,976.3333,1154.6667,494.6666,852,739.6667,1006.6667,787.3333,914.6667,1039,1463,1959,562,111.6667,91,649,652,1102.3334,884
